date,largest_sale_of_the_day,currency,rate
2023-01-27,70.02044489732815,BRL,5.437547646238455
2023-01-27,70.02044489732815,EUR,0.8581191392268561
2023-01-27,70.02044489732815,CLP,967.374443409687
2023-01-28,49.83492855893564,BRL,5.457283174109902
2023-01-28,49.83492855893564,EUR,0.8602307584530007
2023-01-28,49.83492855893564,CLP,968.4467067794978
2023-01-29,95.36600085947858,BRL,5.483950882487083
2023-01-29,95.36600085947858,EUR,0.8553169261329202
2023-01-29,95.36600085947858,CLP,963.997186801239
2023-01-30,91.57229950239731,BRL,5.557565897888416
2023-01-30,91.57229950239731,EUR,0.8623751503515819
2023-01-30,91.57229950239731,CLP,960.0799524838138
2023-01-31,57.23155580029759,BRL,5.524005358207476
2023-01-31,57.23155580029759,EUR,0.8551816021978241
2023-01-31,57.23155580029759,CLP,957.502528799252
2023-02-01,95.0574787616461,BRL,5.510727437295454
2023-02-01,95.0574787616461,EUR,0.8571872802314339
2023-02-01,95.0574787616461,CLP,957.3451694394748
2023-02-02,73.8110785139858,BRL,5.488364958489384
2023-02-02,73.8110785139858,EUR,0.8591864151623576
2023-02-02,73.8110785139858,CLP,967.3846394219672
2023-02-03,21.993471472467743,BRL,5.512283413797595
2023-02-03,21.993471472467743,EUR,0.8542741299821746
2023-02-03,21.993471472467743,CLP,964.677745988397
2023-02-04,67.17600583296061,BRL,5.448768763268906
2023-02-04,67.17600583296061,EUR,0.8549824869371144
2023-02-04,67.17600583296061,CLP,967.3045926684058
2023-02-05,45.33321130704759,BRL,5.463392740215837
2023-02-05,45.33321130704759,EUR,0.8622735907900373
2023-02-05,45.33321130704759,CLP,960.8025642315002
2023-02-06,91.78031373905374,BRL,5.460415170571157
2023-02-06,91.78031373905374,EUR,0.8608700446608091
2023-02-06,91.78031373905374,CLP,963.4935077941686
2023-02-07,57.981665411461954,BRL,5.519051726158733
2023-02-07,57.981665411461954,EUR,0.8549467558286061
2023-02-07,57.981665411461954,CLP,959.9079112008652
2023-02-08,59.08660355115589,BRL,5.548054547570072
2023-02-08,59.08660355115589,EUR,0.8587060274526914
2023-02-08,59.08660355115589,CLP,959.7669363502
2023-02-09,40.74321825112497,BRL,5.544683919852232
2023-02-09,40.74321825112497,EUR,0.8578753133021844
2023-02-09,40.74321825112497,CLP,966.9553785346386
2023-02-10,71.37076171691407,BRL,5.4418205832758
2023-02-10,71.37076171691407,EUR,0.8599840208050292
2023-02-10,71.37076171691407,CLP,961.3545265560948
2023-02-11,35.65013441832818,BRL,5.530236460391291
2023-02-11,35.65013441832818,EUR,0.8617613687419825
2023-02-11,35.65013441832818,CLP,964.00427552354
2023-02-12,26.304337937757744,BRL,5.551752576392198
2023-02-12,26.304337937757744,EUR,0.8573578177032244
2023-02-12,26.304337937757744,CLP,961.0635961275996
2023-02-13,86.92165915030152,BRL,5.449458619165389
2023-02-13,86.92165915030152,EUR,0.8546583014207566
2023-02-13,86.92165915030152,CLP,964.8830609196916
2023-02-14,85.1442236140197,BRL,5.511246658330319
2023-02-14,85.1442236140197,EUR,0.8588675075707156
2023-02-14,85.1442236140197,CLP,963.0438068768098
2023-02-15,54.422269963664526,BRL,5.476893771897629
2023-02-15,54.422269963664526,EUR,0.8588944466675632
2023-02-15,54.422269963664526,CLP,967.444774949977
2023-02-16,94.4235209475655,BRL,5.444844206011989
2023-02-16,94.4235209475655,EUR,0.8597443196260148
2023-02-16,94.4235209475655,CLP,959.0455888000816
2023-02-17,73.7036976297775,BRL,5.461116666617963
2023-02-17,73.7036976297775,EUR,0.860679011955507
2023-02-17,73.7036976297775,CLP,959.633346186562
2023-02-18,58.92619480438448,BRL,5.443286295570524
2023-02-18,58.92619480438448,EUR,0.8593502187562718
2023-02-18,58.92619480438448,CLP,966.5656615853064
2023-02-19,23.18243727691975,BRL,5.550380806654116
2023-02-19,23.18243727691975,EUR,0.8619159900743375
2023-02-19,23.18243727691975,CLP,961.659201593073
2023-02-20,90.24269831573903,BRL,5.443386529402073
2023-02-20,90.24269831573903,EUR,0.860906125930703
2023-02-20,90.24269831573903,CLP,966.2955313950348
2023-02-21,95.20879907182946,BRL,5.448489540823154
2023-02-21,95.20879907182946,EUR,0.8617749256257013
2023-02-21,95.20879907182946,CLP,962.4445845001998
2023-02-22,66.72212095054893,BRL,5.524890041452629
2023-02-22,66.72212095054893,EUR,0.8555321991175286
2023-02-22,66.72212095054893,CLP,964.6550980917644
2023-02-23,64.60722670148891,BRL,5.481264476930027
2023-02-23,64.60722670148891,EUR,0.8608357508230898
2023-02-23,64.60722670148891,CLP,963.2362456399532
2023-02-24,65.55815744388994,BRL,5.471543055848493
2023-02-24,65.55815744388994,EUR,0.8585835419359108
2023-02-24,65.55815744388994,CLP,966.2673716743736
2023-02-25,80.49494105183577,BRL,5.498477403552256
2023-02-25,80.49494105183577,EUR,0.8554042980932907
2023-02-25,80.49494105183577,CLP,967.0589542244207
2023-02-26,99.19625120482736,BRL,5.541981038043128
2023-02-26,99.19625120482736,EUR,0.8555714179356605
2023-02-26,99.19625120482736,CLP,957.6759779448196
2023-02-27,46.21100290297617,BRL,5.515711296746117
2023-02-27,46.21100290297617,EUR,0.8618975177881395
2023-02-27,46.21100290297617,CLP,964.6425281841124
2023-02-28,97.26696101361276,BRL,5.465959473920202
2023-02-28,97.26696101361276,EUR,0.8577486902227258
2023-02-28,97.26696101361276,CLP,958.8676757061904
2023-03-01,62.65093167672322,BRL,5.474720306404572
2023-03-01,62.65093167672322,EUR,0.8600762050352315
2023-03-01,62.65093167672322,CLP,960.696384528456
2023-03-02,87.90696656971971,BRL,5.464870238232964
2023-03-02,87.90696656971971,EUR,0.856803425212067
2023-03-02,87.90696656971971,CLP,968.2319030537228
2023-03-03,95.35110655559542,BRL,5.5484167732632965
2023-03-03,95.35110655559542,EUR,0.8585855082321016
2023-03-03,95.35110655559542,CLP,967.0641730855208
2023-03-04,65.12089691884113,BRL,5.531241879495718
2023-03-04,65.12089691884113,EUR,0.8570690433274608
2023-03-04,65.12089691884113,CLP,958.7214143541328
2023-03-05,45.98641383607595,BRL,5.527435234116135
2023-03-05,45.98641383607595,EUR,0.862223920987566
2023-03-05,45.98641383607595,CLP,960.1654082939988
2023-03-06,97.63916797636448,BRL,5.46231541185868
2023-03-06,97.63916797636448,EUR,0.854824356283907
2023-03-06,97.63916797636448,CLP,967.7996131484268
2023-03-07,96.92783567320716,BRL,5.46593564184957
2023-03-07,96.92783567320716,EUR,0.8576496727721874
2023-03-07,96.92783567320716,CLP,964.6197920879524
2023-03-08,66.98784671231145,BRL,5.529003381665623
2023-03-08,66.98784671231145,EUR,0.8581845490339594
2023-03-08,66.98784671231145,CLP,962.5163993821216
2023-03-09,38.34632663403156,BRL,5.434366127099644
2023-03-09,38.34632663403156,EUR,0.8603005100069557
2023-03-09,38.34632663403156,CLP,963.957267544744
2023-03-10,30.650545020171247,BRL,5.4682946171399305
2023-03-10,30.650545020171247,EUR,0.8590315773445623
2023-03-10,30.650545020171247,CLP,958.977045268431
2023-03-11,80.04593811847498,BRL,5.548110532436208
2023-03-11,80.04593811847498,EUR,0.8565148673362395
2023-03-11,80.04593811847498,CLP,957.6448811895502
2023-03-12,85.26963386044861,BRL,5.5245169671024295
2023-03-12,85.26963386044861,EUR,0.8553029413602232
2023-03-12,85.26963386044861,CLP,966.7967748963656
2023-03-13,93.81438782924582,BRL,5.548326472175537
2023-03-13,93.81438782924582,EUR,0.8614021933468006
2023-03-13,93.81438782924582,CLP,958.8242352351294
2023-03-14,78.07294697018911,BRL,5.533062435985231
2023-03-14,78.07294697018911,EUR,0.8549668987999901
2023-03-14,78.07294697018911,CLP,958.2957670537317
2023-03-15,90.31597651023095,BRL,5.530493093657504
2023-03-15,90.31597651023095,EUR,0.8560026491973791
2023-03-15,90.31597651023095,CLP,957.4401873089917
2023-03-16,55.38851451254641,BRL,5.4546126660035
2023-03-16,55.38851451254641,EUR,0.8569383540198887
2023-03-16,55.38851451254641,CLP,958.4797609147038
2023-03-17,83.32544895451741,BRL,5.561198842707531
2023-03-17,83.32544895451741,EUR,0.8545078796019628
2023-03-17,83.32544895451741,CLP,967.4681025105026
2023-03-18,53.2243221841951,BRL,5.485242790754389
2023-03-18,53.2243221841951,EUR,0.8552299046762027
2023-03-18,53.2243221841951,CLP,967.1418933725128
2023-03-19,98.92326101830396,BRL,5.52440684648557
2023-03-19,98.92326101830396,EUR,0.8607136561032257
2023-03-19,98.92326101830396,CLP,966.4940355542004
2023-03-20,71.1919660540115,BRL,5.543960617653189
2023-03-20,71.1919660540115,EUR,0.8558355739234583
2023-03-20,71.1919660540115,CLP,964.2427870888256
2023-03-21,94.01378544808888,BRL,5.473171233716395
2023-03-21,94.01378544808888,EUR,0.8570436658240452
2023-03-21,94.01378544808888,CLP,964.5083997030904
2023-03-22,59.3388734652358,BRL,5.504413087142753
2023-03-22,59.3388734652358,EUR,0.8609877571642535
2023-03-22,59.3388734652358,CLP,965.4451497724168
2023-03-23,56.17841791688839,BRL,5.475255248363309
2023-03-23,56.17841791688839,EUR,0.8599853647454092
2023-03-23,56.17841791688839,CLP,963.7855592021934
2023-03-24,74.08624789087058,BRL,5.551620970381783
2023-03-24,74.08624789087058,EUR,0.8542765279606365
2023-03-24,74.08624789087058,CLP,960.4594356702366
2023-03-25,46.94108437956204,BRL,5.557183819722279
2023-03-25,46.94108437956204,EUR,0.8548946347718734
2023-03-25,46.94108437956204,CLP,963.041783758296
2023-03-26,96.98873248712772,BRL,5.443630744042136
2023-03-26,96.98873248712772,EUR,0.8587067098947673
2023-03-26,96.98873248712772,CLP,959.841883371009
2023-03-27,76.442862858705,BRL,5.48355502827749
2023-03-27,76.442862858705,EUR,0.857866041505187
2023-03-27,76.442862858705,CLP,965.8778908206478
2023-03-28,30.883009393307688,BRL,5.492290230735974
2023-03-28,30.883009393307688,EUR,0.8601894958842038
2023-03-28,30.883009393307688,CLP,966.9076223322018
2023-03-29,95.95707868829705,BRL,5.464867335852234
2023-03-29,95.95707868829705,EUR,0.8600893182351419
2023-03-29,95.95707868829705,CLP,962.148174026783
2023-03-30,80.72888454190645,BRL,5.545210030033752
2023-03-30,80.72888454190645,EUR,0.8544633678482197
2023-03-30,80.72888454190645,CLP,967.796408948137
2023-03-31,49.83470354860152,BRL,5.492495338936922
2023-03-31,49.83470354860152,EUR,0.8606897115301221
2023-03-31,49.83470354860152,CLP,958.1911034232844
2023-04-01,16.04465085254011,BRL,5.514496983296956
2023-04-01,16.04465085254011,EUR,0.8569188359902999
2023-04-01,16.04465085254011,CLP,961.0427910274236
2023-04-02,12.413836144528874,BRL,5.473736624502776
2023-04-02,12.413836144528874,EUR,0.8575201691479754
2023-04-02,12.413836144528874,CLP,961.1970017988824
2023-04-03,27.08880729792467,BRL,5.4602028076057545
2023-04-03,27.08880729792467,EUR,0.854521682207361
2023-04-03,27.08880729792467,CLP,961.128882844486
2023-04-04,81.72165999706779,BRL,5.462229577978245
2023-04-04,81.72165999706779,EUR,0.8606422797103008
2023-04-04,81.72165999706779,CLP,963.8593036796664
2023-04-05,87.6197100909019,BRL,5.44934416826025
2023-04-05,87.6197100909019,EUR,0.8581594081670162
2023-04-05,87.6197100909019,CLP,963.6067655616182
2023-04-06,89.89076836901332,BRL,5.516577412825975
2023-04-06,89.89076836901332,EUR,0.8583799016769796
2023-04-06,89.89076836901332,CLP,967.04029949058
2023-04-07,92.87946737786316,BRL,5.504845671893878
2023-04-07,92.87946737786316,EUR,0.8586713785445818
2023-04-07,92.87946737786316,CLP,958.6744932770848
2023-04-08,41.81990794917608,BRL,5.5141443492404685
2023-04-08,41.81990794917608,EUR,0.8608197406896844
2023-04-08,41.81990794917608,CLP,961.0208493521149
2023-04-09,37.817876930093576,BRL,5.5164413756275605
2023-04-09,37.817876930093576,EUR,0.8546771302359697
2023-04-09,37.817876930093576,CLP,965.9018921509054
2023-04-10,89.5102035234518,BRL,5.53381883753788
2023-04-10,89.5102035234518,EUR,0.8553009104429403
2023-04-10,89.5102035234518,CLP,968.5671502206887
2023-04-11,90.13119980428972,BRL,5.531407550628983
2023-04-11,90.13119980428972,EUR,0.8543616716899074
2023-04-11,90.13119980428972,CLP,964.2906482798594
2023-04-12,98.27705277639843,BRL,5.454746974861088
2023-04-12,98.27705277639843,EUR,0.8544811669164005
2023-04-12,98.27705277639843,CLP,966.9752726611612
2023-04-13,71.55180026570413,BRL,5.431854083107207
2023-04-13,71.55180026570413,EUR,0.8586235487266807
2023-04-13,71.55180026570413,CLP,960.112023023313
2023-04-14,87.02820232350595,BRL,5.537899158424879
2023-04-14,87.02820232350595,EUR,0.8622113518801501
2023-04-14,87.02820232350595,CLP,967.3052634194672
2023-04-15,27.38752433021557,BRL,5.444491481335913
2023-04-15,27.38752433021557,EUR,0.8604461499657275
2023-04-15,27.38752433021557,CLP,961.717410726424
2023-04-16,73.31930692682046,BRL,5.442794965936519
2023-04-16,73.31930692682046,EUR,0.8558134761424129
2023-04-16,73.31930692682046,CLP,960.38855039689
2023-04-17,46.951574395350384,BRL,5.497304121500924
2023-04-17,46.951574395350384,EUR,0.8613220320567236
2023-04-17,46.951574395350384,CLP,963.004018856949
2023-04-18,66.22720682964685,BRL,5.519299012639832
2023-04-18,66.22720682964685,EUR,0.8544825698644658
2023-04-18,66.22720682964685,CLP,961.593066474432
2023-04-19,45.77495244330099,BRL,5.551932690346754
2023-04-19,45.77495244330099,EUR,0.8555826821916863
2023-04-19,45.77495244330099,CLP,965.3878602502582
2023-04-20,78.89180403246739,BRL,5.527213965450882
2023-04-20,78.89180403246739,EUR,0.8599804947870553
2023-04-20,78.89180403246739,CLP,960.4688039888158
2023-04-21,50.22770206311942,BRL,5.446057700475039
2023-04-21,50.22770206311942,EUR,0.8555789534949377
2023-04-21,50.22770206311942,CLP,967.986096702276
2023-04-22,69.13640264796406,BRL,5.464319889176927
2023-04-22,69.13640264796406,EUR,0.8613921966628872
2023-04-22,69.13640264796406,CLP,966.554936697342
2023-04-23,90.31004569023914,BRL,5.477142146119582
2023-04-23,90.31004569023914,EUR,0.8550502057978765
2023-04-23,90.31004569023914,CLP,960.4658483486456
2023-04-24,6.443482341208093,BRL,5.458167461639972
2023-04-24,6.443482341208093,EUR,0.8594868973548411
2023-04-24,6.443482341208093,CLP,960.8874839406296
2023-04-25,21.17499966681552,BRL,5.438346733732404
2023-04-25,21.17499966681552,EUR,0.8545100794438981
2023-04-25,21.17499966681552,CLP,964.8924384099724
2023-04-26,65.19848272697605,BRL,5.45366821072732
2023-04-26,65.19848272697605,EUR,0.8577120254216419
2023-04-26,65.19848272697605,CLP,956.8505216385568
2023-04-27,98.45634574066864,BRL,5.43844954406658
2023-04-27,98.45634574066864,EUR,0.8589231677204561
2023-04-27,98.45634574066864,CLP,965.7937744718216
2023-04-28,62.966460440309085,BRL,5.5335592112377645
2023-04-28,62.966460440309085,EUR,0.8571746238703518
2023-04-28,62.966460440309085,CLP,961.4841945766276
2023-04-29,89.45022935779876,BRL,5.471783003488007
2023-04-29,89.45022935779876,EUR,0.8604412974211744
2023-04-29,89.45022935779876,CLP,965.2534204632592
2023-04-30,68.66645055423999,BRL,5.458713538488755
2023-04-30,68.66645055423999,EUR,0.8555739013583914
2023-04-30,68.66645055423999,CLP,961.0082089239876
2023-05-01,70.29547437238624,BRL,5.538618805060841
2023-05-01,70.29547437238624,EUR,0.8586972294806849
2023-05-01,70.29547437238624,CLP,966.737623377146
2023-05-02,69.24916572027868,BRL,5.460296123471717
2023-05-02,69.24916572027868,EUR,0.855941395654944
2023-05-02,69.24916572027868,CLP,966.51996166387
2023-05-03,87.98412590611989,BRL,5.49665109275204
2023-05-03,87.98412590611989,EUR,0.8566685923397762
2023-05-03,87.98412590611989,CLP,959.4273363826778
2023-05-04,99.58323893937444,BRL,5.546179637457636
2023-05-04,99.58323893937444,EUR,0.8561403601481548
2023-05-04,99.58323893937444,CLP,960.900750052621
2023-05-05,95.83016725295036,BRL,5.448110952541457
2023-05-05,95.83016725295036,EUR,0.8582761531134364
2023-05-05,95.83016725295036,CLP,960.2992283815544
2023-05-06,85.55364623248454,BRL,5.503773160825215
2023-05-06,85.55364623248454,EUR,0.8563190187357536
2023-05-06,85.55364623248454,CLP,962.8700154815168
2023-05-07,77.49387769082604,BRL,5.431896438330102
2023-05-07,77.49387769082604,EUR,0.8586523801466144
2023-05-07,77.49387769082604,CLP,968.0232176692872
2023-05-08,89.98027132296315,BRL,5.552518501004887
2023-05-08,89.98027132296315,EUR,0.8562196668005204
2023-05-08,89.98027132296315,CLP,959.9660661442356
2023-05-09,93.87497168492504,BRL,5.4786515473614905
2023-05-09,93.87497168492504,EUR,0.860598957053554
2023-05-09,93.87497168492504,CLP,957.5649662880252
2023-05-10,82.52007749578992,BRL,5.469776699988626
2023-05-10,82.52007749578992,EUR,0.8590427407468085
2023-05-10,82.52007749578992,CLP,962.1506787881832
2023-05-11,78.32952326522262,BRL,5.521799999920333
2023-05-11,78.32952326522262,EUR,0.8565862530831816
2023-05-11,78.32952326522262,CLP,960.8355514813492
2023-05-12,82.33415569570293,BRL,5.526941205571129
2023-05-12,82.33415569570293,EUR,0.8577551273252574
2023-05-12,82.33415569570293,CLP,959.9702268214052
2023-05-13,69.7422227559973,BRL,5.524921368082804
2023-05-13,69.7422227559973,EUR,0.8581112092826265
2023-05-13,69.7422227559973,CLP,957.3221136649016
2023-05-14,73.08344061434477,BRL,5.491547991176327
2023-05-14,73.08344061434477,EUR,0.8588078515929289
2023-05-14,73.08344061434477,CLP,962.7899757691716
2023-05-15,79.67387181185579,BRL,5.465763526085602
2023-05-15,79.67387181185579,EUR,0.8556102769713224
2023-05-15,79.67387181185579,CLP,959.0747118932908
2023-05-16,85.46876707635101,BRL,5.536938767859626
2023-05-16,85.46876707635101,EUR,0.8607804994342136
2023-05-16,85.46876707635101,CLP,961.9500765311278
2023-05-17,93.6558868275826,BRL,5.45377499952592
2023-05-17,93.6558868275826,EUR,0.8612047091556422
2023-05-17,93.6558868275826,CLP,965.9858997467873
2023-05-18,68.02105819133348,BRL,5.452261571912628
2023-05-18,68.02105819133348,EUR,0.8585782621244136
2023-05-18,68.02105819133348,CLP,957.4759117212184
2023-05-19,89.123937823664,BRL,5.465397838813094
2023-05-19,89.123937823664,EUR,0.8554560237835368
2023-05-19,89.123937823664,CLP,966.2818676066544
2023-05-20,88.9107998774906,BRL,5.498344869658558
2023-05-20,88.9107998774906,EUR,0.8584343486201644
2023-05-20,88.9107998774906,CLP,959.2512617246626
2023-05-21,64.85226240184399,BRL,5.468413091338955
2023-05-21,64.85226240184399,EUR,0.8584265826110055
2023-05-21,64.85226240184399,CLP,962.5235762229164
2023-05-22,98.75270798353732,BRL,5.551936379631198
2023-05-22,98.75270798353732,EUR,0.8572462323677327
2023-05-22,98.75270798353732,CLP,966.4856821537657
2023-05-23,83.05982595788186,BRL,5.491097382404575
2023-05-23,83.05982595788186,EUR,0.8592069978959621
2023-05-23,83.05982595788186,CLP,965.4864853997016
2023-05-24,49.18174674103605,BRL,5.541838142888902
2023-05-24,49.18174674103605,EUR,0.856870876918223
2023-05-24,49.18174674103605,CLP,966.6814169125886
2023-05-25,95.40498510241372,BRL,5.550543245625612
2023-05-25,95.40498510241372,EUR,0.8565633905783552
2023-05-25,95.40498510241372,CLP,962.2780997093076
2023-05-26,28.98790966562307,BRL,5.535512374731109
2023-05-26,28.98790966562307,EUR,0.8596260884065566
2023-05-26,28.98790966562307,CLP,960.5051316989716
2023-05-27,65.79871152416368,BRL,5.554573666266878
2023-05-27,65.79871152416368,EUR,0.8612789920934367
2023-05-27,65.79871152416368,CLP,964.7763656894645
2023-05-28,92.69286874256824,BRL,5.546303373397655
2023-05-28,92.69286874256824,EUR,0.8588417969474118
2023-05-28,92.69286874256824,CLP,963.0930234651876
2023-05-29,4.249492131904812,BRL,5.525418933654289
2023-05-29,4.249492131904812,EUR,0.8610628276757136
2023-05-29,4.249492131904812,CLP,967.164302827645
2023-05-30,98.7667691376354,BRL,5.512731905209487
2023-05-30,98.7667691376354,EUR,0.8610464371725975
2023-05-30,98.7667691376354,CLP,963.6581534238044
2023-05-31,70.22708082891671,BRL,5.479674866000047
2023-05-31,70.22708082891671,EUR,0.856263582353732
2023-05-31,70.22708082891671,CLP,961.5949656750488
2023-06-01,82.72841927112563,BRL,5.445039558351209
2023-06-01,82.72841927112563,EUR,0.8552787291246617
2023-06-01,82.72841927112563,CLP,964.91695089264
2023-06-02,85.10124114637044,BRL,5.524250627098604
2023-06-02,85.10124114637044,EUR,0.8566623037641423
2023-06-02,85.10124114637044,CLP,965.5929251998226
2023-06-03,60.40645638976858,BRL,5.5640624910128285
2023-06-03,60.40645638976858,EUR,0.8551163826022926
2023-06-03,60.40645638976858,CLP,965.6644987592724
2023-06-04,92.9435012540776,BRL,5.459137567948657
2023-06-04,92.9435012540776,EUR,0.857434312742096
2023-06-04,92.9435012540776,CLP,965.398778629868
2023-06-05,72.74794018783354,BRL,5.476807156710694
2023-06-05,72.74794018783354,EUR,0.8620408747781071
2023-06-05,72.74794018783354,CLP,958.1749002715768
2023-06-06,68.38081460785705,BRL,5.445030587513752
2023-06-06,68.38081460785705,EUR,0.8599457547165756
2023-06-06,68.38081460785705,CLP,963.1906631270756
2023-06-07,93.23665055763276,BRL,5.512544875663404
2023-06-07,93.23665055763276,EUR,0.8574683429702823
2023-06-07,93.23665055763276,CLP,964.9122546922774
2023-06-08,26.370360773411733,BRL,5.545170932299976
2023-06-08,26.370360773411733,EUR,0.8598002866794244
2023-06-08,26.370360773411733,CLP,958.2809517278388
2023-06-09,60.78140170969381,BRL,5.444962449979469
2023-06-09,60.78140170969381,EUR,0.854830704015686
2023-06-09,60.78140170969381,CLP,966.787849759787
2023-06-10,96.0609778539508,BRL,5.46259636002046
2023-06-10,96.0609778539508,EUR,0.8556051465946755
2023-06-10,96.0609778539508,CLP,957.2174126642714
2023-06-11,98.77465136197723,BRL,5.551651324273951
2023-06-11,98.77465136197723,EUR,0.8559099393643868
2023-06-11,98.77465136197723,CLP,957.581807102434
2023-06-12,79.82991491505729,BRL,5.50887643117373
2023-06-12,79.82991491505729,EUR,0.8611755409008073
2023-06-12,79.82991491505729,CLP,961.852543200602
2023-06-13,75.66215628875077,BRL,5.51096165372681
2023-06-13,75.66215628875077,EUR,0.8587928747690509
2023-06-13,75.66215628875077,CLP,962.059869733814
2023-06-14,39.47262090648604,BRL,5.529251904116235
2023-06-14,39.47262090648604,EUR,0.8551577365874765
2023-06-14,39.47262090648604,CLP,958.9199629594342
2023-06-15,58.86901120974103,BRL,5.501744291717416
2023-06-15,58.86901120974103,EUR,0.8611850371282046
2023-06-15,58.86901120974103,CLP,956.9693266809272
2023-06-16,95.54410244495264,BRL,5.477725362242469
2023-06-16,95.54410244495264,EUR,0.8566225438343763
2023-06-16,95.54410244495264,CLP,959.7470438630032
2023-06-17,85.96520077358336,BRL,5.46030188975358
2023-06-17,85.96520077358336,EUR,0.8609696111730313
2023-06-17,85.96520077358336,CLP,958.4967284381328
2023-06-18,98.27203135059752,BRL,5.535413679519192
2023-06-18,98.27203135059752,EUR,0.8601804418487808
2023-06-18,98.27203135059752,CLP,965.4257617234427
2023-06-19,89.11454287312093,BRL,5.546775722393628
2023-06-19,89.11454287312093,EUR,0.8572632067191813
2023-06-19,89.11454287312093,CLP,964.538638216132
2023-06-20,34.9507023965745,BRL,5.482852043745121
2023-06-20,34.9507023965745,EUR,0.8558911900515573
