date,sales_volume_bags,coffee_arabica_price
2023-02-03,21.993471472467746,1.6871472560281546
2023-02-04,67.17600583296061,2.3746501220259786
2023-02-05,30.291380120397704,2.4301475547666094
2023-02-05,36.4869013316448,2.4301475547666094
2023-02-05,45.33321130704759,2.4301475547666094
2023-02-06,91.78031373905374,1.6851442293527599
2023-02-07,46.80933229611607,1.7003648937073248
2023-02-07,57.981665411461954,1.7003648937073248
2023-02-08,41.976696743144174,2.6598769121725803
2023-02-08,19.13203878044142,2.6598769121725803
2023-02-08,59.08660355115589,2.6598769121725803
2023-02-09,40.74321825112497,1.8207359589364844
2023-02-10,71.37076171691407,2.33471102086316
2023-02-10,48.192117176009695,2.33471102086316
2023-02-11,27.849992332057464,2.6009743963288168
2023-02-11,22.09424567635288,2.6009743963288168
2023-02-11,16.316781466838357,2.6009743963288168
2023-02-11,35.65013441832818,2.6009743963288168
2023-02-12,26.304337937757744,3.0194261255500514
2023-02-13,51.297003013707425,1.3917194477146277
2023-02-13,44.68520212078157,1.3917194477146277
2023-02-13,86.92165915030152,1.3917194477146277
2023-02-13,25.85074888774594,1.3917194477146277
2023-02-14,80.32374462492999,1.5071439517137202
2023-02-14,6.1347754748786665,1.5071439517137202
2023-02-14,85.1442236140197,1.5071439517137202
2023-02-15,14.344156957108485,1.765811694272791
2023-02-15,2.503468528424755,1.765811694272791
2023-02-15,23.653204524294143,1.765811694272791
2023-02-15,54.422269963664526,1.765811694272791
2023-02-16,85.2549633222842,1.645022841815563
2023-02-16,41.226377120842244,1.645022841815563
2023-02-16,81.67729751610929,1.645022841815563
2023-02-16,94.4235209475655,1.645022841815563
2023-02-17,73.7036976297775,2.8004204075051886
2023-02-17,23.680199728664494,2.8004204075051886
2023-02-17,25.298845926552207,2.8004204075051886
2023-02-17,10.34871264268453,2.8004204075051886
2023-02-18,58.92619480438448,1.8538176757799318
2023-02-18,56.77754869203923,1.8538176757799318
2023-02-19,23.18243727691975,3.269634203736329
2023-02-19,7.7386514802803195,3.269634203736329
2023-02-20,22.313180510720738,2.149289713698856
2023-02-20,69.97328582948661,2.149289713698856
2023-02-20,90.24269831573905,2.149289713698856
2023-02-20,90.18406784342078,2.149289713698856
2023-02-21,17.128157059129954,2.47209222939372
2023-02-21,95.20879907182946,2.47209222939372
2023-02-21,71.46460959246163,2.47209222939372
2023-02-22,10.03235654172193,2.0387200676411665
2023-02-22,66.72212095054893,2.0387200676411665
2023-02-22,23.985736890045548,2.0387200676411665
2023-02-23,64.60722670148891,2.0420572863714623
2023-02-23,3.092221024490514,2.0420572863714623
2023-02-23,4.572489064129708,2.0420572863714623
2023-02-23,55.19257875712732,2.0420572863714623
2023-02-24,65.55815744388994,1.4562788208378672
2023-02-25,80.49494105183577,3.271119506345701
2023-02-25,77.05566855092498,3.271119506345701
2023-02-25,2.680898224772299,3.271119506345701
2023-02-25,15.904370200489161,3.271119506345701
2023-02-26,99.19625120482735,1.9773296228727977
2023-02-26,29.069592724736047,1.9773296228727977
2023-02-26,69.76808499750963,1.9773296228727977
2023-02-27,24.66957066257752,3.0790835309846694
2023-02-27,46.21100290297617,3.0790835309846694
2023-02-28,97.26696101361277,2.5783085366738545
2023-03-01,62.65093167672322,2.7365072203133662
2023-03-02,41.533906379085934,2.5238511428201775
2023-03-02,27.025317998826036,2.5238511428201775
2023-03-02,87.90696656971971,2.5238511428201775
2023-03-02,56.02503047622612,2.5238511428201775
2023-03-03,95.35110655559542,2.1523568112868094
2023-03-03,62.4778323672632,2.1523568112868094
2023-03-03,31.83386700483017,2.1523568112868094
2023-03-03,8.201074684870804,2.1523568112868094
2023-03-04,65.12089691884113,2.0959341288038575
2023-03-04,49.45242613051308,2.0959341288038575
2023-03-05,45.98641383607595,2.350246532955353
2023-03-05,7.855778230338986,2.350246532955353
2023-03-05,16.994881254411567,2.350246532955353
2023-03-05,1.5331475386213516,2.350246532955353
2023-03-06,35.901159883795614,1.8693274952667487
2023-03-06,97.63916797636449,1.8693274952667487
2023-03-07,96.92783567320717,2.6413234863202275
2023-03-08,12.962779128099491,2.4815449235852967
2023-03-08,61.52800504326818,2.4815449235852967
2023-03-08,66.98784671231145,2.4815449235852967
2023-03-09,38.346326634031556,3.1249674334445774
2023-03-09,23.42019102353387,3.1249674334445774
2023-03-10,30.650545020171247,2.2933488166562257
2023-03-10,1.7554924847427429,2.2933488166562257
2023-03-10,25.09782642411642,2.2933488166562257
2023-03-11,80.04593811847498,2.7328059350998277
2023-03-11,47.20318301714299,2.7328059350998277
2023-03-11,77.85293937094674,2.7328059350998277
2023-03-11,59.35345204394781,2.7328059350998277
2023-03-12,2.809678111626182,2.1398552259749435
2023-03-12,38.5869715002311,2.1398552259749435
2023-03-12,85.26963386044861,2.1398552259749435
2023-03-13,93.81438782924582,2.6336823335372284
2023-03-13,67.10976321648361,2.6336823335372284
2023-03-14,78.07294697018911,1.6510813136170037
2023-03-14,36.830049401826564,1.6510813136170037
2023-03-15,90.31597651023095,1.9536390756900552
2023-03-15,62.951468495347186,1.9536390756900552
2023-03-15,56.59101312419433,1.9536390756900552
2023-03-15,47.03854572799106,1.9536390756900552
2023-03-16,26.698926870055,1.4523275138810694
2023-03-16,18.111371982229397,1.4523275138810694
2023-03-16,55.38851451254641,1.4523275138810694
2023-03-17,83.32544895451741,2.318212612095181
2023-03-17,53.81525057681597,2.318212612095181
2023-03-18,53.2243221841951,2.084203302773807
2023-03-19,98.92326101830395,2.3753672443419456
2023-03-20,71.1919660540115,3.1124780049095575
2023-03-21,94.01378544808888,1.813579540559529
2023-03-21,59.91899901790587,1.813579540559529
2023-03-22,59.3388734652358,2.954590891959666
2023-03-22,27.77404696264898,2.954590891959666
2023-03-22,46.567866067327685,2.954590891959666
2023-03-22,54.121484197176386,2.954590891959666
2023-03-23,56.178417916888385,1.802105773142588
2023-03-23,6.722785087702949,1.802105773142588
2023-03-24,74.08624789087058,1.7439083368036983
2023-03-24,35.78751641835332,1.7439083368036983
2023-03-25,13.801670800367358,1.7118548623649965
2023-03-25,13.758213326883526,1.7118548623649965
2023-03-25,46.941084379562035,1.7118548623649965
2023-03-26,68.10832530498055,1.62223734899262
2023-03-26,96.98873248712772,1.62223734899262
2023-03-26,13.905410342687649,1.62223734899262
2023-03-26,57.23706917500176,1.62223734899262
2023-03-27,76.442862858705,2.4070588076840536
2023-03-27,55.193681752096104,2.4070588076840536
2023-03-28,30.883009393307688,3.1325931973683723
2023-03-28,21.295827350018104,3.1325931973683723
2023-03-28,1.7244164442598833,3.1325931973683723
2023-03-29,95.95707868829703,3.1538518429456985
2023-03-29,15.905555004583203,3.1538518429456985
2023-03-30,71.03545391291694,2.528359043591852
2023-03-30,80.72888454190645,2.528359043591852
2023-03-31,17.67068177637661,2.623933959022946
2023-03-31,18.219160016891173,2.623933959022946
2023-03-31,39.10143282028852,2.623933959022946
2023-03-31,49.83470354860152,2.623933959022946
2023-04-01,16.04465085254011,3.0971250757432003
2023-04-02,12.413836144528874,1.675958724505894
2023-04-03,27.08880729792467,1.9332449946546788
2023-04-04,23.593708895170764,2.8111325531925626
2023-04-04,81.72165999706779,2.8111325531925626
2023-04-04,15.745130967739444,2.8111325531925626
2023-04-05,86.0964740221794,1.8320725042563595
2023-04-05,46.59538000700618,1.8320725042563595
2023-04-05,87.6197100909019,1.8320725042563595
2023-04-06,52.722445391070565,1.6997033747604906
2023-04-06,73.1938491084067,1.6997033747604906
2023-04-06,89.89076836901332,1.6997033747604906
2023-04-06,23.52469888309168,1.6997033747604906
2023-04-07,64.00044857664824,3.1100686069106436
2023-04-07,7.619752477522372,3.1100686069106436
2023-04-07,56.565156684000165,3.1100686069106436
2023-04-07,92.87946737786315,3.1100686069106436
2023-04-08,15.150264996495634,3.2792872897862972
2023-04-08,28.90436678910382,3.2792872897862972
2023-04-08,41.819907949176084,3.2792872897862972
2023-04-08,39.27113744184907,3.2792872897862972
2023-04-09,37.817876930093576,3.0319315138013936
2023-04-10,89.5102035234518,3.1487928863889794
2023-04-10,6.948873577426626,3.1487928863889794
2023-04-10,87.96734833744983,3.1487928863889794
2023-04-11,90.13119980428972,2.2962358719536096
2023-04-12,98.27705277639843,1.8690751728473476
2023-04-12,20.726714722223438,1.8690751728473476
2023-04-13,62.03288856265276,2.3918064265674355
2023-04-13,71.55180026570413,2.3918064265674355
2023-04-14,3.4748864538731805,2.169868859766509
2023-04-14,77.963867777288,2.169868859766509
2023-04-14,43.191342606046916,2.169868859766509
2023-04-14,87.02820232350595,2.169868859766509
2023-04-15,27.387524330215566,2.00254407852096
2023-04-16,58.778940563576036,2.1185023473954447
2023-04-16,66.79547595047212,2.1185023473954447
2023-04-16,32.816129827599894,2.1185023473954447
2023-04-16,73.31930692682046,2.1185023473954447
2023-04-17,15.703386951343612,2.0344406192890547
2023-04-17,37.290840903325346,2.0344406192890547
2023-04-17,46.951574395350384,2.0344406192890547
2023-04-18,66.22720682964685,2.1256865375170584
2023-04-19,37.05744467760598,3.147110519820086
2023-04-19,36.928849796536184,3.147110519820086
2023-04-19,45.77495244330099,3.147110519820086
2023-04-19,21.27380285961471,3.147110519820086
2023-04-20,47.26529315215269,2.511060512347101
2023-04-20,78.89180403246739,2.511060512347101
2023-04-20,71.36651980901705,2.511060512347101
2023-04-21,30.40178300341418,1.5482306354423394
2023-04-21,50.22770206311942,1.5482306354423394
2023-04-21,35.000428944402806,1.5482306354423394
2023-04-22,69.13640264796406,1.4870093987931519
2023-04-22,6.841523680599287,1.4870093987931519
2023-04-23,68.86352345780647,1.8927992769422513
2023-04-23,90.31004569023914,1.8927992769422513
2023-04-23,37.253574191485576,1.8927992769422513
2023-04-23,87.41315631905181,1.8927992769422513
2023-04-24,6.443482341208093,3.2083423309841237
2023-04-25,7.30780436505929,3.1016410237646985
2023-04-25,21.17499966681552,3.1016410237646985
2023-04-26,65.19848272697605,2.5325794525570533
2023-04-26,40.2340401407714,2.5325794525570533
2023-04-26,28.692865874495688,2.5325794525570533
2023-04-27,30.47390570869869,2.4206292285887416
2023-04-27,90.24575509138074,2.4206292285887416
2023-04-27,98.45634574066864,2.4206292285887416
2023-04-27,26.247868470911186,2.4206292285887416
2023-04-28,62.966460440309085,3.0462484471166924
2023-04-28,4.889072646373371,3.0462484471166924
2023-04-28,8.203645124343607,3.0462484471166924
2023-04-29,84.93443304933473,3.1000965797591666
2023-04-29,41.75545879236496,3.1000965797591666
2023-04-29,89.45022935779876,3.1000965797591666
2023-04-29,71.20723480199314,3.1000965797591666
2023-04-30,51.01299904821613,2.0789017945391217
2023-04-30,48.28288504711545,2.0789017945391217
2023-04-30,52.56302004992532,2.0789017945391217
2023-04-30,68.66645055423999,2.0789017945391217
2023-05-01,38.05123847286603,2.568542461976334
2023-05-01,70.29547437238624,2.568542461976334
2023-05-02,20.9887128544799,1.8478390312824642
2023-05-02,23.097854441206973,1.8478390312824642
2023-05-02,69.24916572027868,1.8478390312824642
2023-05-02,33.07955299176618,1.8478390312824642
2023-05-03,22.354938143133015,2.064045097935702
2023-05-03,87.98412590611989,2.064045097935702
2023-05-03,77.44611672944905,2.064045097935702
2023-05-03,85.24955611923843,2.064045097935702
2023-05-04,67.3331859995384,2.854368095074215
2023-05-04,99.58323893937444,2.854368095074215
2023-05-04,28.387223390313157,2.854368095074215
2023-05-04,6.431987566770203,2.854368095074215
2023-05-05,37.59231241883214,2.272999974139477
2023-05-05,95.83016725295035,2.272999974139477
2023-05-05,42.52303199612754,2.272999974139477
2023-05-06,16.681411932451013,1.771122625384661
2023-05-06,10.522028311405656,1.771122625384661
2023-05-06,85.55364623248454,1.771122625384661
2023-05-07,77.49387769082604,1.6713025809745097
2023-05-07,15.257476149078775,1.6713025809745097
2023-05-07,28.392974046028023,1.6713025809745097
2023-05-07,40.703316825401956,1.6713025809745097
2023-05-08,89.98027132296315,1.8840076072326797
2023-05-08,55.758760348836475,1.8840076072326797
2023-05-08,20.76741398861753,1.8840076072326797
2023-05-09,55.10756309626035,3.1306808875619154
2023-05-09,93.87497168492504,3.1306808875619154
2023-05-09,15.894138073758404,3.1306808875619154
2023-05-10,82.52007749578992,1.5658401208580348
2023-05-10,62.687849873573924,1.5658401208580348
2023-05-10,38.005676029874586,1.5658401208580348
2023-05-11,53.29274033326898,2.2424885974316466
2023-05-11,42.98758554751766,2.2424885974316466
2023-05-11,78.32952326522262,2.2424885974316466
2023-05-12,82.33415569570293,1.504963858364368
2023-05-13,69.7422227559973,1.8022423523735511
2023-05-14,30.555191244365208,2.4577397015242477
2023-05-14,3.0028985979478935,2.4577397015242477
2023-05-14,73.08344061434477,2.4577397015242477
2023-05-15,50.680056418193374,2.1987692901333356
2023-05-15,79.67387181185579,2.1987692901333356
2023-05-15,72.13421497748008,2.1987692901333356
2023-05-15,54.54246958907568,2.1987692901333356
2023-05-16,64.5026649210818,1.8459020966589863
2023-05-16,85.46876707635101,1.8459020966589863
2023-05-17,93.6558868275826,1.4628583670050637
2023-05-17,28.269369005889683,1.4628583670050637
2023-05-17,38.490432538122384,1.4628583670050637
2023-05-18,68.02105819133348,2.0945465519720363
2023-05-18,16.90394587444531,2.0945465519720363
2023-05-18,10.390070162091467,2.0945465519720363
2023-05-19,82.61202220204045,1.6550246969839173
2023-05-19,45.82989687820241,1.6550246969839173
2023-05-19,89.123937823664,1.6550246969839173
2023-05-20,50.39071994838898,2.3970739616455283
2023-05-20,88.9107998774906,2.3970739616455283
2023-05-21,64.85226240184399,1.4923334182502244
2023-05-22,98.75270798353733,1.8444505123401633
2023-05-22,27.63065259025114,1.8444505123401633
2023-05-22,64.34450486066267,1.8444505123401633
2023-05-22,16.402404361461812,1.8444505123401633
2023-05-23,71.32471209752823,2.5860335858739827
2023-05-23,83.05982595788186,2.5860335858739827
2023-05-24,45.483865782354165,3.1375070327539234
2023-05-24,49.18174674103605,3.1375070327539234
2023-05-25,22.65188288300303,2.6510563677022505
2023-05-25,95.40498510241372,2.6510563677022505
2023-05-25,29.069624909700295,2.6510563677022505
2023-05-26,28.98790966562307,2.682837291299701
2023-05-27,65.79871152416368,2.8248319191567846
2023-05-27,48.03518536804522,2.8248319191567846
2023-05-28,92.69286874256825,2.573774413407002
2023-05-28,66.9422109175018,2.573774413407002
2023-05-29,4.249492131904812,2.879735870408048
2023-05-30,98.7667691376354,3.1315805290162553
2023-05-30,88.27326522511332,3.1315805290162553
2023-05-31,70.22708082891671,2.718417014851348
2023-06-01,82.72841927112563,1.5601422803176388
2023-06-01,73.30734375468978,1.5601422803176388
2023-06-01,81.48328837467538,1.5601422803176388
2023-06-02,65.79756792732799,2.4674223244596796
2023-06-02,43.4242379892114,2.4674223244596796
2023-06-02,85.10124114637044,2.4674223244596796
2023-06-03,55.681693092653134,1.7451656299515004
2023-06-03,60.40645638976858,1.7451656299515004
2023-06-04,92.9435012540776,2.430232386334379
2023-06-05,31.833754458756164,2.5055637186213353
2023-06-05,72.74794018783354,2.5055637186213353
2023-06-05,67.17816987545247,2.5055637186213353
2023-06-06,68.38081460785705,3.216189495704498
2023-06-06,20.421399333254726,3.216189495704498
2023-06-06,50.29233579098747,3.216189495704498
2023-06-07,15.198710149208033,3.0556196898211603
2023-06-07,93.23665055763276,3.0556196898211603
2023-06-08,26.370360773411733,2.3903258399800045
2023-06-09,47.834765664322205,2.003224735116245
2023-06-09,24.163486558986257,2.003224735116245
2023-06-09,43.786743417077304,2.003224735116245
2023-06-09,60.78140170969381,2.003224735116245
2023-06-10,34.30468123835183,3.2259442641783846
2023-06-10,22.38895974967743,3.2259442641783846
2023-06-10,36.2914013691633,3.2259442641783846
2023-06-10,96.06097785395079,3.2259442641783846
2023-06-11,92.56585947474413,1.5793260395322664
2023-06-11,76.8629655657119,1.5793260395322664
2023-06-11,98.77465136197723,1.5793260395322664
2023-06-11,46.83617100656812,1.5793260395322664
2023-06-12,79.82991491505729,2.7887552580005988
2023-06-12,70.69407366635717,2.7887552580005988
2023-06-13,75.66215628875077,2.659616952258199
2023-06-13,73.85928895491408,2.659616952258199
2023-06-14,5.916367858469216,1.994056671074583
2023-06-14,39.47262090648604,1.994056671074583
2023-06-15,48.65224254021039,2.451937436125271
2023-06-15,58.869011209741025,2.451937436125271
2023-06-16,16.148759739094437,1.8397531631711936
2023-06-16,95.54410244495264,1.8397531631711936
2023-06-16,42.383767089687915,1.8397531631711936
2023-06-16,52.01343395110027,1.8397531631711936
2023-06-17,85.96520077358336,2.2035447711545744
2023-06-17,13.560124313431015,2.2035447711545744
2023-06-17,33.94157457449551,2.2035447711545744
2023-06-17,16.964089597251352,2.2035447711545744
2023-06-18,66.31878912569773,2.8587584870126443
2023-06-18,62.3769225389139,2.8587584870126443
2023-06-18,98.27203135059752,2.8587584870126443
2023-06-18,41.62643755539208,2.8587584870126443
2023-06-19,14.6588114313272,1.9157571600480545
2023-06-19,12.695218947824047,1.9157571600480545
2023-06-19,89.11454287312093,1.9157571600480545
2023-06-19,10.561022554845566,1.9157571600480545
2023-06-20,34.9507023965745,3.287756046966644
2023-06-20,19.931140271645024,3.287756046966644
2023-06-21,11.904631576151425,2.7922706344526262
2023-06-22,31.22877223088136,2.0846661516562826
2023-06-22,67.49565982815432,2.0846661516562826
2023-06-22,37.68315491028143,2.0846661516562826
2023-06-22,55.385968213271155,2.0846661516562826
2023-06-23,15.719619531724126,2.8589460337729404
2023-06-24,97.14064457224273,2.8286122714993382
2023-06-24,16.941702897992165,2.8286122714993382
2023-06-24,48.56002817845836,2.8286122714993382
2023-06-24,69.61604164065636,2.8286122714993382
2023-06-25,31.28555330496962,1.5894914149482213
2023-06-25,54.36967929839503,1.5894914149482213
2023-06-25,91.7265815226171,1.5894914149482213
2023-06-26,67.01557038035139,2.73530740827037
2023-06-27,94.81199368881114,2.1823666507245987
2023-06-27,54.966240634553714,2.1823666507245987
2023-06-28,87.73656101528093,2.852519109359685
2023-06-29,49.60308756542062,2.3343913708541626
2023-06-29,18.634655128807204,2.3343913708541626
2023-06-30,90.0482420412733,1.7380096845175421
2023-06-30,41.72374977469391,1.7380096845175421
2023-06-30,47.821946412795924,1.7380096845175421
2023-07-01,28.349295338136812,2.2333862226399743
2023-07-01,85.0780989418679,2.2333862226399743
2023-07-01,36.475364476303795,2.2333862226399743
2023-07-01,34.57896958380065,2.2333862226399743
2023-07-02,89.53347805198528,2.194849910373021
2023-07-02,94.40151647682808,2.194849910373021
2023-07-02,77.52168595296716,2.194849910373021
2023-07-02,54.30298052259996,2.194849910373021
2023-07-03,22.775800520117713,2.0020495836159813
2023-07-03,83.15390953954685,2.0020495836159813
2023-07-04,56.922860014611594,2.1573654523151324
2023-07-04,16.49667837763073,2.1573654523151324
2023-07-04,77.64075269629242,2.1573654523151324
2023-07-05,34.380525917572776,2.6161171619241825
2023-07-06,33.19359919238775,1.4006444773469795
2023-07-06,73.76684537289007,1.4006444773469795
2023-07-07,99.64351725435516,2.703085977156489
2023-07-07,95.07254003011613,2.703085977156489
2023-07-08,34.87712384016232,1.676448927529545
2023-07-08,60.231666133281045,1.676448927529545
2023-07-08,64.00622241101115,1.676448927529545
2023-07-09,72.4300979340998,2.1848412968703954
2023-07-10,90.17158045446541,2.896443509445418
2023-07-10,64.05518785633996,2.896443509445418
2023-07-10,54.36931678549145,2.896443509445418
2023-07-10,89.31410740122558,2.896443509445418
2023-07-11,91.10598976541225,1.8559903072945592
2023-07-12,8.243724364641675,1.3712638263740056
2023-07-12,69.1922175213932,1.3712638263740056
2023-07-12,48.09860206301171,1.3712638263740056
2023-07-12,42.404155328615865,1.3712638263740056
2023-07-13,27.03783800913997,1.9918523861114097
2023-07-13,36.410616916067646,1.9918523861114097
2023-07-14,27.561168516672446,3.0485380702801343
2023-07-14,4.796103104197,3.0485380702801343
2023-07-15,39.63117359502707,1.5346266590720115
2023-07-15,80.56331029719564,1.5346266590720115
2023-07-15,59.16143362247608,1.5346266590720115
2023-07-16,35.6726051958873,2.2251465062398097
2023-07-16,52.0974027915431,2.2251465062398097
2023-07-17,80.73659865860681,1.9075531301370496
2023-07-18,22.177259706421662,3.0421141281281927
2023-07-18,95.86235335856325,3.0421141281281927
2023-07-19,75.2542836202463,2.5542396796534033
2023-07-19,87.6466844536138,2.5542396796534033
2023-07-19,59.547554762581946,2.5542396796534033
2023-07-19,92.65952894509415,2.5542396796534033
2023-07-20,24.946624784867577,1.5175966590479912
2023-07-20,40.106089288870024,1.5175966590479912
2023-07-20,56.01638036173172,1.5175966590479912
2023-07-21,84.58648229919741,3.166723680850647
2023-07-21,12.081605593120225,3.166723680850647
2023-07-21,57.50775004610714,3.166723680850647
2023-07-21,7.165177694610436,3.166723680850647
2023-07-22,64.2846575342966,2.8188997980655985
2023-07-22,53.118132307547384,2.8188997980655985
2023-07-23,43.86416985121778,1.8552167400669535
2023-07-23,10.381070949516483,1.8552167400669535
2023-07-23,29.924490508708658,1.8552167400669535
2023-07-24,91.57526347389806,2.403381001132944
2023-07-25,83.66948094717334,1.5632273552198477
2023-07-25,83.75871744083246,1.5632273552198477
2023-07-25,93.87327943168725,1.5632273552198477
2023-07-25,59.651770163011754,1.5632273552198477
2023-07-26,18.588981095481184,2.484577576538798
2023-07-26,15.855684400731727,2.484577576538798
2023-07-26,87.574154009771,2.484577576538798
2023-07-27,83.35949301256694,2.4638593544614986
2023-07-27,76.69896183358743,2.4638593544614986
2023-07-28,95.62765593794481,3.269326863799069
2023-07-28,70.74372065265425,3.269326863799069
2023-07-28,47.586999310173056,3.269326863799069
2023-07-28,35.80792520813271,3.269326863799069
2023-07-29,30.028230844389363,3.072351466888173
2023-07-29,5.353656387350647,3.072351466888173
2023-07-29,18.017190223093774,3.072351466888173
2023-07-29,56.98221013859803,3.072351466888173
2023-07-30,97.83698994150068,1.7008057888140602
2023-07-30,32.70885050686083,1.7008057888140602
2023-07-31,41.985987868367964,1.8000790077476398
2023-08-01,39.04176531904399,2.816757088510701
2023-08-02,26.03766212516062,2.444795826469099
2023-08-03,80.10762840378806,1.4571842656897953
2023-08-03,16.58040618706278,1.4571842656897953
2023-08-03,53.84673919234611,1.4571842656897953
2023-08-03,42.05675631152269,1.4571842656897953
2023-08-04,11.363821569096668,1.4423197409191564
2023-08-04,98.89340657708411,1.4423197409191564
2023-08-04,53.09656838985156,1.4423197409191564
2023-08-04,95.55443098659147,1.4423197409191564
2023-08-05,19.671915480478262,2.4578374333387725
2023-08-05,33.52638490931885,2.4578374333387725
2023-08-06,15.819332805437504,2.1732319214111238
2023-08-06,36.72218858283566,2.1732319214111238
2023-08-06,91.70660858110561,2.1732319214111238
2023-08-07,71.42060482494406,3.050126222796869
2023-08-08,26.912621152757442,3.0083684766162975
2023-08-08,20.83897180808586,3.0083684766162975
2023-08-09,79.31959004786866,2.6837909878766846
2023-08-10,84.61520822449074,2.267011619482841
2023-08-10,29.05701540278955,2.267011619482841
2023-08-11,45.62758151929332,1.7315941448373078
2023-08-11,22.48470941833163,1.7315941448373078
2023-08-11,61.89183474664381,1.7315941448373078
2023-08-12,37.05825774365769,2.9919169123998524
2023-08-12,1.2922507407707629,2.9919169123998524
2023-08-12,62.428424677690295,2.9919169123998524
2023-08-13,85.46403008997275,2.6707351854529344
2023-08-13,94.33398806835157,2.6707351854529344
2023-08-14,17.56744568839838,1.560213878711777
2023-08-14,24.113425636923225,1.560213878711777
2023-08-15,48.5844787227258,2.012714778304125
2023-08-15,17.911679816393033,2.012714778304125
2023-08-15,19.767115628214352,2.012714778304125
2023-08-15,79.28193174940041,2.012714778304125
2023-08-16,35.48175515285806,1.7863247369697621
2023-08-16,37.72072094908179,1.7863247369697621
2023-08-16,30.09061566050471,1.7863247369697621
2023-08-16,22.859246745952444,1.7863247369697621
2023-08-17,92.63730534901468,3.1084689660851392
2023-08-17,47.70628567728897,3.1084689660851392
2023-08-18,35.08313635723843,1.6416730304005147
2023-08-18,9.934948792027742,1.6416730304005147
2023-08-19,44.43489175493342,2.554894399103329
